
✅ hippocampus_389.nii.gz: img max=1.0000, lbl sum=4131
Batch 33. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0068673426285386086
Batch 33 Loss 0.0068673426285386086
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 34. Data shape torch.Size([8, 1, 64, 64]) Loss 1.0843141353689134e-06
Batch 34 Loss 1.0843141353689134e-06
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 35. Data shape torch.Size([8, 1, 64, 64]) Loss 0.003988021053373814
Batch 35 Loss 0.003988021053373814
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 36. Data shape torch.Size([8, 1, 64, 64]) Loss 1.214648364111781e-07
Batch 36 Loss 1.214648364111781e-07
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 37. Data shape torch.Size([8, 1, 64, 64]) Loss 2.367843990214169e-05
Batch 37 Loss 2.367843990214169e-05
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 38. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0034500258043408394
Batch 38 Loss 0.0034500258043408394
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 39. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0008133085793815553
Batch 39 Loss 0.0008133085793815553
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 40. Data shape torch.Size([8, 1, 64, 64]) Loss 0.006168459076434374
Batch 40 Loss 0.006168459076434374
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 41. Data shape torch.Size([8, 1, 64, 64]) Loss 1.4170313079375774e-05
Batch 41 Loss 1.4170313079375774e-05
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 42. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0002224944473709911
Batch 42 Loss 0.0002224944473709911
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 43. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0041344561614096165
Batch 43 Loss 0.0041344561614096165
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 44. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004412386566400528
Batch 44 Loss 0.004412386566400528
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 45. Data shape torch.Size([8, 1, 64, 64]) Loss 5.220499588176608e-07
Batch 45 Loss 5.220499588176608e-07
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 46. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0029597480315715075
Batch 46 Loss 0.0029597480315715075
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 47. Data shape torch.Size([8, 1, 64, 64]) Loss 0.006781762465834618
Batch 47 Loss 0.006781762465834618
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 48. Data shape torch.Size([8, 1, 64, 64]) Loss 3.035405825357884e-06
Batch 48 Loss 3.035405825357884e-06
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 49. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004948806948959827
Batch 49 Loss 0.004948806948959827
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 50. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0049003795720636845
Batch 50 Loss 0.0049003795720636845
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 51. Data shape torch.Size([8, 1, 64, 64]) Loss 0.005768063943833113
Batch 51 Loss 0.005768063943833113
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 52. Data shape torch.Size([8, 1, 64, 64]) Loss 0.005511168856173754
Batch 52 Loss 0.005511168856173754
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 53. Data shape torch.Size([8, 1, 64, 64]) Loss 0.005072595551609993
Batch 53 Loss 0.005072595551609993
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 54. Data shape torch.Size([8, 1, 64, 64]) Loss 9.80886397883296e-06
Batch 54 Loss 9.80886397883296e-06
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 55. Data shape torch.Size([8, 1, 64, 64]) Loss 9.413051884621382e-07
Batch 55 Loss 9.413051884621382e-07
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 56. Data shape torch.Size([8, 1, 64, 64]) Loss 0.003595530753955245
Batch 56 Loss 0.003595530753955245
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 57. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0015509012155234814
Batch 57 Loss 0.0015509012155234814
target unique values: [0 1]
prediction softmax sample: [1. 0. 0.]
Batch 58. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0060378145426511765
Batch 58 Loss 0.0060378145426511765
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 59. Data shape torch.Size([8, 1, 64, 64]) Loss 3.639725036919117e-07
Batch 59 Loss 3.639725036919117e-07
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 60. Data shape torch.Size([8, 1, 64, 64]) Loss 0.005688439588993788
Batch 60 Loss 0.005688439588993788
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 61. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004729021806269884
Batch 61 Loss 0.004729021806269884
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 62. Data shape torch.Size([8, 1, 64, 64]) Loss 0.008232657797634602
Batch 62 Loss 0.008232657797634602
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 63. Data shape torch.Size([8, 1, 64, 64]) Loss 0.005927123129367828
Batch 63 Loss 0.005927123129367828
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 64. Data shape torch.Size([8, 1, 64, 64]) Loss 9.549570677336305e-06
Batch 64 Loss 9.549570677336305e-06
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 65. Data shape torch.Size([8, 1, 64, 64]) Loss 1.8846913008019328e-06
Batch 65 Loss 1.8846913008019328e-06
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 66. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0039415378123521805
Batch 66 Loss 0.0039415378123521805
target unique values: [0 1]
prediction softmax sample: [1. 0. 0.]
Batch 67. Data shape torch.Size([8, 1, 64, 64]) Loss 0.006207573693245649
Batch 67 Loss 0.006207573693245649
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 68. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0035367999225854874
Batch 68 Loss 0.0035367999225854874
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 69. Data shape torch.Size([8, 1, 64, 64]) Loss 2.7296693588141352e-05
Batch 69 Loss 2.7296693588141352e-05
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 70. Data shape torch.Size([8, 1, 64, 64]) Loss 0.003227375913411379
Batch 70 Loss 0.003227375913411379
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 71. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004423642065376043
Batch 71 Loss 0.004423642065376043
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 72. Data shape torch.Size([8, 1, 64, 64]) Loss 5.203764885663986e-05
Batch 72 Loss 5.203764885663986e-05
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 73. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004385823383927345
Batch 73 Loss 0.004385823383927345
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 74. Data shape torch.Size([8, 1, 64, 64]) Loss 1.2158125173300505e-07
Batch 74 Loss 1.2158125173300505e-07
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 75. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0021648183465003967
Batch 75 Loss 0.0021648183465003967
target unique values: [0 1]
prediction softmax sample: [1. 0. 0.]
Batch 76. Data shape torch.Size([8, 1, 64, 64]) Loss 0.000722956785466522
Batch 76 Loss 0.000722956785466522
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 77. Data shape torch.Size([8, 1, 64, 64]) Loss 0.007546615321189165
Batch 77 Loss 0.007546615321189165
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 78. Data shape torch.Size([8, 1, 64, 64]) Loss 2.8870927053503692e-06
Batch 78 Loss 2.8870927053503692e-06
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 79. Data shape torch.Size([8, 1, 64, 64]) Loss 0.009445118717849255
Batch 79 Loss 0.009445118717849255
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 80. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004275563172996044
Batch 80 Loss 0.004275563172996044
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 81. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0050354828126728535
Batch 81 Loss 0.0050354828126728535
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 82. Data shape torch.Size([8, 1, 64, 64]) Loss 0.007611463777720928
Batch 82 Loss 0.007611463777720928
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 83. Data shape torch.Size([8, 1, 64, 64]) Loss 4.633853677660227e-05
Batch 83 Loss 4.633853677660227e-05
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 84. Data shape torch.Size([8, 1, 64, 64]) Loss 0.003157245460897684
Batch 84 Loss 0.003157245460897684
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 85. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004486639052629471
Batch 85 Loss 0.004486639052629471
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 86. Data shape torch.Size([8, 1, 64, 64]) Loss 0.000689343607518822
Batch 86 Loss 0.000689343607518822
target unique values: [0 1]
prediction softmax sample: [1. 0. 0.]
Batch 87. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004052609205245972
Batch 87 Loss 0.004052609205245972
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 88. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004412021487951279
Batch 88 Loss 0.004412021487951279
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 89. Data shape torch.Size([8, 1, 64, 64]) Loss 6.776609370717779e-05
Batch 89 Loss 6.776609370717779e-05
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 90. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0029866008553653955
Batch 90 Loss 0.0029866008553653955
target unique values: [0 1]
prediction softmax sample: [1. 0. 0.]
Batch 91. Data shape torch.Size([8, 1, 64, 64]) Loss 0.002774052321910858
Batch 91 Loss 0.002774052321910858
target unique values: [0 1]
prediction softmax sample: [1. 0. 0.]
Batch 92. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004714321810752153
Batch 92 Loss 0.004714321810752153
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 93. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0041289557702839375
Batch 93 Loss 0.0041289557702839375
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 94. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004967883694916964
Batch 94 Loss 0.004967883694916964
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 95. Data shape torch.Size([8, 1, 64, 64]) Loss 0.009107756428420544
Batch 95 Loss 0.009107756428420544
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 96. Data shape torch.Size([8, 1, 64, 64]) Loss 0.00020201173902023584
Batch 96 Loss 0.00020201173902023584
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 97. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0055794198997318745
Batch 97 Loss 0.0055794198997318745
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 98. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004238463006913662
Batch 98 Loss 0.004238463006913662
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 99. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0026762497145682573
Batch 99 Loss 0.0026762497145682573
target unique values: [0 1]
prediction softmax sample: [1. 0. 0.]
Batch 100. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0006270578014664352
Batch 100 Loss 0.0006270578014664352
target unique values: [0 1]
prediction softmax sample: [1. 0. 0.]
Batch 101. Data shape torch.Size([8, 1, 64, 64]) Loss 0.00653156079351902
Batch 101 Loss 0.00653156079351902
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 102. Data shape torch.Size([8, 1, 64, 64]) Loss 0.006297260522842407
Batch 102 Loss 0.006297260522842407
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 103. Data shape torch.Size([8, 1, 64, 64]) Loss 5.536960088647902e-06
Batch 103 Loss 5.536960088647902e-06
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 104. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0037887145299464464
Batch 104 Loss 0.0037887145299464464
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 105. Data shape torch.Size([8, 1, 64, 64]) Loss 0.006683654151856899
Batch 105 Loss 0.006683654151856899
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 106. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0031356788240373135
Batch 106 Loss 0.0031356788240373135
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 107. Data shape torch.Size([8, 1, 64, 64]) Loss 0.006603679619729519
Batch 107 Loss 0.006603679619729519
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 108. Data shape torch.Size([8, 1, 64, 64]) Loss 1.7197802662849426e-05
Batch 108 Loss 1.7197802662849426e-05
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 109. Data shape torch.Size([8, 1, 64, 64]) Loss 0.003186308778822422
Batch 109 Loss 0.003186308778822422
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 110. Data shape torch.Size([8, 1, 64, 64]) Loss 0.006271334830671549
Batch 110 Loss 0.006271334830671549
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 111. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0035553481429815292
Batch 111 Loss 0.0035553481429815292
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Batch 112. Data shape torch.Size([8, 1, 64, 64]) Loss 0.0004353495896793902
Batch 112 Loss 0.0004353495896793902
target unique values: [0]
prediction softmax sample: [1. 0. 0.]
Batch 113. Data shape torch.Size([8, 1, 64, 64]) Loss 0.004184712655842304
Batch 113 Loss 0.004184712655842304
target unique values: [0 1 2]
prediction softmax sample: [1. 0. 0.]
Validation complete
Run complete. Total time: 00:40:00
Testing...
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (38, 64, 64)
🛠 Test Sample 0: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_197.nii.gz Dice 0.8200. 3.85% complete
Jaccard: 0.6948512045347189 sensitivity : 0.8711874444773468 specificity :0.9943718764571061
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (41, 64, 64)
🛠 Test Sample 1: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_164.nii.gz Dice 0.7071. 7.69% complete
Jaccard: 0.546907574704656 sensitivity : 0.6102352028948048 specificity :0.9972694082295648
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (32, 64, 64)
🛠 Test Sample 2: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_226.nii.gz Dice 0.8614. 11.54% complete
Jaccard: 0.756544502617801 sensitivity : 0.9080911233307148 specificity :0.9960319312823864
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (32, 64, 64)
🛠 Test Sample 3: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_123.nii.gz Dice 0.8210. 15.38% complete
Jaccard: 0.6964032181732135 sensitivity : 0.9114276865902756 specificity :0.992201371995338
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (34, 64, 64)
🛠 Test Sample 4: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_279.nii.gz Dice 0.7948. 19.23% complete
Jaccard: 0.6594611528822055 sensitivity : 0.8837111670864819 specificity :0.9940824944112447
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (35, 64, 64)
🛠 Test Sample 5: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_276.nii.gz Dice 0.8929. 23.08% complete
Jaccard: 0.8065978342986653 sensitivity : 0.8792204227285204 specificity :0.9976523973460638
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (35, 64, 64)
🛠 Test Sample 6: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_385.nii.gz Dice 0.8613. 26.92% complete
Jaccard: 0.7564632885211996 sensitivity : 0.8613482484545187 specificity :0.996634824918014
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (37, 64, 64)
🛠 Test Sample 7: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_042.nii.gz Dice 0.7852. 30.77% complete
Jaccard: 0.6463903743315508 sensitivity : 0.7540940992981544 specificity :0.9956602687789852
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (33, 64, 64)
🛠 Test Sample 8: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_141.nii.gz Dice 0.7749. 34.62% complete
Jaccard: 0.632514817950889 sensitivity : 0.8257184966838614 specificity :0.9937412233681127
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (36, 64, 64)
🛠 Test Sample 9: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_108.nii.gz Dice 0.8765. 38.46% complete
Jaccard: 0.7801336713528463 sensitivity : 0.8591370558375635 specificity :0.9972198221801054
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (31, 64, 64)
🛠 Test Sample 10: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_265.nii.gz Dice 0.8142. 42.31% complete
Jaccard: 0.6865859808371155 sensitivity : 0.8758443229334191 specificity :0.9930812888016985
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (36, 64, 64)
🛠 Test Sample 11: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
hippocampus_034.nii.gz Dice 0.8370. 46.15% complete
Jaccard: 0.7197371746272428 sensitivity : 0.8438518518518519 specificity :0.9959606054927437
[TEST] pred_label type: <class 'numpy.ndarray'>, shape: (38, 64, 64)
🛠 Test Sample 12: pred_label=<class 'numpy.ndarray'>, x['seg']=<class 'numpy.ndarray'>
